State,Year,Region_Type,Is_Coastal,Time_Trend_Index,Decade,Post_Liberalization,Post_2000_Infrastructure_Acceleration,Post_2010_Climate_Risk_Intensification,GDP_Growth_Rate,GSDP_Constant_Price,GSDP_Current_Price,Per_Capita_Income,Industrial_Output_Index,Services_Share,Agriculture_Share,Manufacturing_Share,Trade_Connectivity_Index,Export_Intensity,Tourism_Revenue_Index,FDI_Attractiveness_Index,Road_Density,Rail_Density,Port_Access_Index,Logistics_Connectivity_Index,Urbanization_Rate,Electricity_Access_Rate,Internet_Penetration_Rate,Infrastructure_Composite_Index,Literacy_Rate,Higher_Education_Enrollment,Health_Index,Labor_Force_Participation,Unemployment_Rate,Flood_Risk_Index,Cyclone_Exposure_Index,Drought_Risk_Index,Heat_Stress_Index,Coastal_Erosion_Risk,Land_Submergence_Risk_Index,Sea_Level_Rise_Exposure,Annual_Disaster_Loss_Rate,Climate_Vulnerability_Index,Ease_of_Doing_Business_Proxy,Policy_Reform_Index,Public_Capital_Expenditure_Index,GDP_Growth_Smoothed_3Y,Economic_Resilience_Index,Economic_Resilience_Class,Coastal_Trade_Interaction,Coastal_Climate_Interaction
Gujarat,2008,Coastal,1,29,2000s,1,1,0,9.38,143068.23,150171.78,5000.0,90.79,54.36,17.19,32.59,79.51,47.2,32.01,67.26,75.86,51.08,83.95,72.63,54.38,84.86,31.65,71.27,76.72,29.64,76.08,55.28,9.36,46.49,38.1,29.87,36.67,28.71,27.05,30.56,2.29,35.96,59.1,57.29,47.59,9.370000000000001,47.17,High,79.51,35.96
Gujarat,2009,Coastal,1,30,2000s,1,1,0,8.22,154831.33,162274.42,5000.0,88.97,58.3,18.44,33.04,79.26,47.81,34.76,62.34,84.92,55.06,87.12,73.98,53.87,84.15,32.12,74.07,79.97,30.93,73.77,52.23,9.01,37.95,37.07,34.44,40.11,29.65,24.63,30.94,2.05,34.78,59.68,57.41,49.87,8.866666666666667,49.12,High,79.26,34.78
Gujarat,2010,Coastal,1,31,2010s,1,1,1,7.6,166606.02,175582.46,5000.0,88.63,53.78,17.13,31.58,74.4,46.94,37.16,64.16,79.29,58.36,86.41,76.43,56.77,83.04,37.2,74.13,79.52,33.61,76.27,55.76,8.92,51.43,46.64,37.07,37.65,42.27,38.96,39.74,2.48,43.35,61.76,55.25,49.51,8.4,44.21,High,74.4,43.35
Gujarat,2011,Coastal,1,32,2010s,1,1,1,7.88,179742.19,189934.3,5000.0,94.83,60.74,17.89,32.58,77.13,48.82,31.74,61.92,76.39,58.11,84.93,73.67,59.72,82.33,35.19,73.16,79.63,34.19,78.7,53.95,10.54,48.72,45.89,34.69,40.82,35.65,41.51,43.8,2.36,42.48,63.59,55.39,49.34,7.8999999999999995,44.23,High,77.13,42.48
Gujarat,2012,Coastal,1,33,2010s,1,1,1,8.71,195402.08,206885.27,5000.0,88.72,59.92,17.78,32.22,78.83,41.99,36.31,58.21,80.71,54.49,80.84,77.62,56.27,85.92,40.35,73.43,80.58,33.09,73.1,55.7,8.97,45.69,45.38,35.92,41.7,38.1,37.86,40.4,2.69,41.62,63.96,55.26,51.24,8.063333333333333,44.82,High,78.83,41.62
Gujarat,2013,Coastal,1,34,2010s,1,1,1,9.63,214216.35,227055.44,5000.0,88.61,57.86,16.64,33.67,77.51,49.24,34.07,62.76,76.21,59.76,84.63,77.6,52.12,89.84,42.48,74.0,82.28,31.77,77.23,53.24,8.84,52.63,45.86,33.35,42.23,39.79,38.86,41.77,2.9,43.5,63.48,54.8,51.63,8.74,45.92,High,77.51,43.5
Gujarat,2014,Coastal,1,35,2010s,1,1,1,8.21,231800.37,244815.47,5000.0,91.52,56.11,18.88,31.56,78.33,46.35,34.33,63.38,83.56,58.7,87.59,76.73,57.12,88.04,47.46,76.06,78.06,34.58,77.74,54.14,10.84,48.5,46.49,32.57,41.01,36.61,35.68,44.23,2.31,41.9,62.02,50.09,48.61,8.85,44.77,High,78.33,41.9
Gujarat,2015,Coastal,1,36,2010s,1,1,1,8.45,251380.37,263148.65,5000.0,93.03,57.1,19.55,34.24,77.22,42.95,39.26,59.09,78.06,60.38,89.59,79.11,58.79,87.75,49.11,76.32,82.47,34.47,76.88,54.42,8.71,48.24,42.85,32.72,39.49,36.59,38.92,43.82,2.51,41.24,61.26,52.42,52.13,8.763333333333334,47.5,High,77.22,41.24
Gujarat,2016,Coastal,1,37,2010s,1,1,1,10.08,276725.99,290026.0,5000.0,92.05,56.78,16.06,31.6,76.88,48.68,31.71,63.66,83.34,59.38,84.89,79.4,58.23,86.14,49.96,75.99,82.49,34.47,77.08,53.66,8.8,45.99,49.74,30.43,40.57,37.36,40.35,40.45,2.59,41.69,63.45,54.96,48.93,8.913333333333332,46.68,High,76.88,41.69
Gujarat,2017,Coastal,1,38,2010s,1,1,1,7.1,296375.29,314730.54,5000.0,91.73,59.84,16.25,33.11,78.18,48.22,34.83,64.97,90.43,56.78,81.56,76.54,62.87,85.84,55.32,76.48,85.2,33.93,78.47,56.45,9.08,48.39,45.08,30.89,41.15,36.35,38.63,39.5,2.43,41.21,62.09,55.06,52.62,8.543333333333331,49.11,High,78.18,41.21
Gujarat,2018,Coastal,1,39,2010s,1,1,1,7.35,318166.74,334355.43,5000.0,94.88,56.7,17.88,33.97,77.18,48.11,36.46,62.75,85.82,56.05,85.13,73.96,58.24,86.08,52.89,75.02,84.76,36.75,78.88,53.19,9.14,51.23,46.52,37.56,43.72,39.18,37.94,41.31,2.53,43.88,67.02,56.31,49.74,8.176666666666668,46.34,High,77.18,43.88
Gujarat,2019,Coastal,1,40,2010s,1,1,1,8.05,343780.92,362023.7,5000.0,93.12,57.07,11.87,34.07,84.48,48.29,37.24,62.76,84.3,60.83,84.29,77.99,59.25,87.0,58.66,76.3,82.38,34.33,79.07,53.42,9.49,48.78,48.41,33.87,43.38,40.44,41.34,42.16,2.49,43.6,63.38,52.27,51.06,7.5,46.67,High,84.48,43.6
Gujarat,2020,Coastal,1,41,2020s,1,1,1,3.53,355929.99,373956.11,5000.0,92.17,60.18,14.73,34.32,79.41,44.44,33.91,62.2,81.37,60.21,88.48,80.41,58.5,91.76,59.3,77.52,82.5,34.9,77.73,54.03,9.63,49.12,46.25,33.79,46.3,40.7,35.59,35.93,2.6,42.65,63.67,53.95,49.68,6.31,43.75,High,79.41,42.65
Gujarat,2021,Coastal,1,42,2020s,1,1,1,8.69,386861.23,405985.44,5349.46,94.68,58.37,10.68,33.21,80.4,45.53,36.38,62.52,87.14,59.19,83.15,80.7,58.83,89.17,59.45,77.14,82.74,34.85,78.32,56.55,8.09,45.57,49.18,32.5,43.07,40.88,37.35,44.69,2.5,42.66,65.82,58.71,51.17,6.756666666666665,48.16,High,80.4,42.66
Gujarat,2022,Coastal,1,43,2020s,1,1,1,9.56,423844.98,449971.78,5929.04,96.71,62.4,14.35,33.1,80.81,47.22,40.26,62.9,84.7,59.53,82.5,76.26,61.49,88.35,61.55,76.13,85.14,38.31,80.44,55.7,8.7,45.96,49.24,32.27,44.39,41.46,39.67,41.95,2.74,42.95,65.91,56.26,52.85,7.259999999999999,50.7,High,80.81,42.95
Gujarat,2023,Coastal,1,44,2020s,1,1,1,9.28,463196.76,494959.67,6521.82,94.72,60.73,15.64,33.7,78.22,46.57,32.52,67.7,82.89,58.69,85.04,79.41,61.02,91.83,64.79,77.19,84.18,37.31,78.84,56.43,9.95,50.27,47.57,35.27,45.74,36.21,39.36,39.74,2.44,43.43,68.77,56.88,53.13,9.176666666666664,54.67,High,78.22,43.43
Gujarat,2024,Coastal,1,45,2020s,1,1,1,8.62,503143.62,533928.76,7035.3,94.32,64.63,14.61,32.15,81.99,49.51,39.26,64.24,86.18,56.36,85.36,77.2,58.73,91.73,71.62,76.74,85.74,35.45,80.56,55.94,8.85,48.53,46.27,31.35,47.17,38.56,39.4,39.27,2.36,42.68,69.44,53.65,56.9,9.153333333333332,59.11,High,81.99,42.68
Gujarat,2025,Coastal,1,46,2020s,1,1,1,9.61,551496.65,583016.92,7682.11,96.8,57.57,10.86,32.57,83.38,47.74,42.02,61.15,87.55,63.46,90.41,83.94,62.18,93.05,71.79,80.86,86.96,36.77,78.36,54.5,9.29,47.89,47.63,34.83,46.54,41.76,36.28,40.65,2.35,43.39,64.67,54.23,53.56,9.17,61.05,High,83.38,43.39
Haryana,1980,Landlocked,0,1,1980s,0,0,0,6.54,8500.0,8995.5,5000.0,73.57,47.22,25.44,27.05,46.93,27.59,17.74,46.98,63.83,50.0,10.94,52.94,46.82,71.04,0.0,48.85,64.84,21.92,62.56,54.76,9.24,31.79,3.44,27.49,27.12,2.03,0.0,1.0,1.44,16.23,51.99,32.45,37.27,6.54,21.78,Low,0.0,0.0
Haryana,1981,Landlocked,0,2,1980s,0,0,0,6.75,9073.54,9624.36,5000.0,77.13,51.66,21.86,24.72,49.83,25.26,17.87,48.32,67.19,52.65,11.9,54.01,48.78,70.59,1.28,50.43,64.63,19.92,62.47,57.41,9.31,30.25,1.67,28.63,27.07,0.58,1.41,0.53,1.24,15.6,50.79,30.62,37.14,6.645,23.05,Low,0.0,0.0
Haryana,1982,Landlocked,0,3,1980s,0,0,0,6.86,9695.75,10371.45,5000.0,76.53,51.36,22.31,26.21,53.3,27.57,19.09,43.71,70.72,51.0,15.0,60.49,50.22,70.23,0.0,52.73,66.58,21.75,64.74,56.78,7.26,31.35,3.8,30.12,26.88,0.28,1.25,0.0,1.22,16.34,49.45,30.57,39.85,6.716666666666666,27.01,Low,0.0,0.0
Haryana,1983,Landlocked,0,4,1980s,0,0,0,7.32,10405.81,11013.71,5000.0,70.46,50.07,22.92,26.29,54.93,29.39,14.04,48.94,70.74,52.83,8.12,54.1,48.01,68.85,4.48,50.03,65.19,21.73,65.1,55.38,4.75,31.91,2.63,29.28,25.68,1.01,0.0,0.35,1.5,15.98,52.9,33.12,35.76,6.976666666666667,26.37,Low,0.0,0.0
Haryana,1984,Landlocked,0,5,1980s,0,0,0,5.98,11028.41,11623.43,5000.0,71.25,46.83,22.26,25.82,52.67,28.53,22.05,45.69,68.35,54.58,10.51,57.68,48.93,68.97,1.0,51.08,67.04,24.17,67.28,54.35,7.09,32.56,2.86,28.05,26.06,1.58,0.0,0.13,1.23,16.11,52.85,29.45,39.24,6.7200000000000015,26.63,Low,0.0,0.0
Haryana,1985,Landlocked,0,6,1980s,0,0,0,5.29,11612.2,12131.51,5000.0,73.79,50.87,19.73,24.44,52.72,29.55,16.04,42.92,69.56,51.66,10.04,54.96,46.21,74.18,0.0,50.71,67.19,22.45,67.25,53.75,8.14,29.8,2.1,29.67,23.67,0.82,1.41,0.87,1.17,15.3,47.7,32.7,41.82,6.196666666666666,27.45,Medium,0.0,0.0
Haryana,1986,Landlocked,0,7,1980s,0,0,0,4.95,12186.78,12898.23,5000.0,70.83,51.86,22.14,25.31,49.14,33.25,19.06,46.63,67.12,52.21,13.69,57.22,52.87,71.21,0.47,52.01,67.01,23.55,65.46,53.16,8.39,32.45,3.46,28.54,25.8,0.09,0.0,1.37,1.43,16.15,51.05,30.35,33.74,5.406666666666666,21.18,Low,0.0,0.0
Haryana,1987,Landlocked,0,8,1980s,0,0,0,6.6,12990.68,13805.9,5000.0,75.63,52.16,20.27,28.5,51.98,30.83,18.87,43.8,66.58,48.5,13.28,55.26,48.1,73.74,1.66,50.61,68.92,23.98,63.83,54.79,8.21,31.36,2.94,27.12,32.29,0.67,1.54,0.27,1.43,16.61,53.48,33.59,40.62,5.613333333333333,25.02,Low,0.0,0.0
Haryana,1988,Landlocked,0,9,1980s,0,0,0,5.87,13752.85,14560.98,5000.0,78.34,48.27,20.29,27.41,50.91,29.91,16.88,44.36,64.0,55.24,11.81,61.99,51.62,73.65,0.0,52.58,65.34,24.35,65.52,53.09,6.56,31.28,5.86,32.91,29.11,1.12,0.6,0.03,1.61,17.44,55.83,29.89,40.04,5.8066666666666675,24.18,Low,0.0,0.0
Haryana,1989,Landlocked,0,10,1980s,0,0,0,6.07,14587.85,15428.14,5000.0,77.16,49.0,20.2,28.07,52.93,30.63,20.38,49.04,65.83,50.65,12.23,51.68,48.45,71.57,2.9,49.65,66.47,22.69,67.63,52.76,6.01,32.48,2.59,25.66,30.34,1.7,1.27,1.05,1.49,16.51,48.22,32.58,39.5,6.18,26.1,Low,0.0,0.0
Haryana,1990,Landlocked,0,11,1990s,0,0,0,7.11,15624.53,16310.4,5000.0,68.81,48.39,20.18,27.92,53.81,27.17,21.79,47.7,71.06,48.75,11.73,59.74,53.01,72.99,0.5,52.64,68.0,24.69,65.17,51.23,9.27,36.79,3.43,26.35,29.41,0.85,1.4,0.53,1.32,17.53,50.24,33.41,42.11,6.3500000000000005,27.2,Low,0.0,0.0
Haryana,1991,Landlocked,0,12,1990s,1,0,0,8.28,16918.59,17828.83,5000.0,79.92,48.58,20.03,25.18,56.03,38.14,22.19,50.63,69.64,52.13,13.55,60.98,50.02,70.87,1.31,52.59,67.85,22.68,67.26,54.44,8.39,31.41,4.53,25.85,28.51,0.81,1.85,0.89,1.47,16.31,56.11,50.89,41.35,7.153333333333333,33.15,Medium,0.0,0.0
Haryana,1992,Landlocked,0,13,1990s,1,0,0,6.63,18040.89,19096.86,5000.0,77.79,55.09,18.07,27.0,58.74,34.74,21.38,55.91,70.17,51.29,13.07,58.06,47.62,73.37,2.37,51.97,72.09,23.25,64.68,54.74,6.0,32.31,2.3,31.22,29.12,2.32,1.47,0.18,1.19,17.04,53.29,43.47,42.32,7.34,34.18,Medium,0.0,0.0
Haryana,1993,Landlocked,0,14,1990s,1,0,0,7.67,19425.35,20581.0,5000.0,76.0,51.46,17.37,27.51,56.51,35.31,21.14,52.65,77.3,51.9,14.7,59.4,50.86,74.74,0.88,54.61,70.22,23.9,64.4,55.49,8.98,34.69,4.19,30.01,32.57,1.63,0.28,0.0,1.37,18.06,54.05,43.2,38.23,7.526666666666666,30.92,Medium,0.0,0.0
Haryana,1994,Landlocked,0,15,1990s,1,0,0,6.3,20650.08,21846.94,5000.0,76.12,54.49,14.65,27.25,57.72,34.61,20.84,55.62,74.42,54.8,13.11,56.15,47.77,72.36,1.72,52.76,70.17,25.38,66.93,57.11,7.26,35.06,4.04,28.36,33.99,2.17,0.66,0.9,1.48,18.27,54.49,44.09,40.96,6.866666666666667,31.85,Medium,0.0,0.0
Haryana,1995,Landlocked,0,16,1990s,1,0,0,6.68,22029.04,23390.55,5000.0,78.7,52.26,15.95,27.13,51.8,34.38,21.49,51.66,78.74,54.02,14.11,55.94,51.08,74.89,0.0,54.5,68.95,23.34,65.45,55.75,7.94,32.19,4.03,30.81,32.13,1.43,0.29,0.19,1.43,17.48,58.67,46.54,43.86,6.883333333333333,32.04,Medium,0.0,0.0
Haryana,1996,Landlocked,0,17,1990s,1,0,0,7.25,23626.54,24751.27,5000.0,78.78,48.48,16.05,28.54,55.18,33.67,20.24,51.36,72.34,52.04,14.78,59.31,51.26,73.61,5.3,53.62,69.65,24.78,68.76,53.78,7.55,33.72,3.71,33.1,32.46,1.49,0.0,0.07,1.27,18.13,53.37,44.51,45.12,6.743333333333332,33.52,Medium,0.0,0.0
Haryana,1997,Landlocked,0,18,1990s,1,0,0,7.37,25366.7,26744.88,5000.0,74.91,54.79,20.47,28.43,61.44,36.24,23.37,49.09,72.14,53.93,15.61,58.43,48.52,75.76,7.52,53.75,68.27,25.0,68.98,54.56,8.67,30.74,3.72,30.87,30.72,2.18,0.16,0.92,1.28,17.03,53.39,42.69,44.49,7.1000000000000005,34.51,Medium,0.0,0.0
Haryana,1998,Landlocked,0,19,1990s,1,0,0,7.21,27194.8,28537.96,5000.0,81.51,50.83,15.22,26.83,57.66,37.85,23.2,50.64,73.97,56.63,16.99,61.13,47.61,77.79,9.62,55.37,72.33,28.21,69.71,53.22,7.19,32.56,5.11,26.95,34.5,1.24,1.75,0.48,1.1,17.69,57.37,47.96,45.18,7.276666666666666,37.4,Medium,0.0,0.0
Haryana,1999,Landlocked,0,20,1990s,1,0,0,7.01,29101.34,30960.18,5000.0,74.74,56.74,16.34,27.74,59.56,35.1,25.44,49.46,77.94,53.6,15.87,64.38,52.77,77.01,10.14,56.74,72.13,24.99,72.44,54.99,6.92,29.06,1.71,30.02,32.84,0.64,1.09,0.24,1.33,16.28,56.67,43.51,40.97,7.196666666666666,36.03,Medium,0.0,0.0
Haryana,2000,Landlocked,0,21,2000s,1,1,0,9.22,31785.05,33852.23,5000.0,75.95,58.49,20.09,29.45,63.46,37.26,21.46,60.5,80.84,52.17,11.96,58.73,52.45,76.08,15.6,55.14,73.2,29.29,69.07,53.33,8.27,31.38,4.39,29.52,35.78,0.0,0.8,0.0,1.41,17.54,57.84,51.34,46.41,7.813333333333333,39.72,High,0.0,0.0
Haryana,2001,Landlocked,0,22,2000s,1,1,0,6.61,33886.79,35596.93,5000.0,77.91,55.92,15.99,27.89,61.0,33.63,18.97,60.55,75.26,52.23,11.65,62.2,51.28,78.26,18.03,54.88,74.52,26.13,67.45,54.88,8.2,29.2,4.57,29.12,35.96,1.21,0.76,0.17,1.37,17.17,60.34,52.68,42.79,7.613333333333333,37.91,Medium,0.0,0.0
Haryana,2002,Landlocked,0,23,2000s,1,1,0,7.7,36497.2,37855.89,5000.0,79.41,52.82,16.69,29.71,56.75,34.04,23.13,59.64,77.16,53.48,16.37,61.19,51.52,76.85,18.23,55.88,73.72,29.49,71.56,52.28,8.44,31.16,3.22,27.64,37.55,1.96,0.62,0.37,1.2,17.51,57.86,54.09,46.8,7.843333333333334,40.06,High,0.0,0.0
Haryana,2003,Landlocked,0,24,2000s,1,1,0,8.29,39523.55,41185.6,5000.0,78.74,59.34,15.11,30.43,60.3,36.43,20.92,57.25,78.18,56.21,14.27,59.53,53.59,81.94,22.49,56.91,73.47,26.41,72.35,54.37,10.52,33.76,3.16,28.6,38.65,0.88,0.18,0.0,1.26,18.21,57.26,55.32,43.3,7.533333333333334,38.8,High,0.0,0.0
Haryana,2004,Landlocked,0,25,2000s,1,1,0,8.04,42702.14,44995.0,5000.0,86.59,60.13,15.71,27.22,61.12,35.4,20.86,60.73,73.93,52.4,13.99,61.3,57.47,78.8,22.14,56.0,74.84,29.78,71.86,55.76,9.85,33.65,4.1,28.2,34.7,0.95,0.94,0.7,1.41,17.88,58.01,53.57,44.79,8.01,39.75,High,0.0,0.0
Haryana,2005,Landlocked,0,26,2000s,1,1,0,7.31,45824.29,48250.75,5000.0,80.54,59.01,14.17,30.05,61.58,40.3,23.2,61.74,76.85,50.89,13.56,64.83,53.18,75.87,23.44,55.71,72.81,29.81,74.44,55.62,11.12,32.08,3.9,26.39,35.65,0.26,0.02,1.18,1.01,17.22,61.62,56.17,47.25,7.879999999999999,41.69,High,0.0,0.0
Haryana,2006,Landlocked,0,27,2000s,1,1,0,7.65,49329.17,52281.4,5000.0,78.75,58.51,14.97,28.21,64.3,39.72,23.4,60.27,72.67,53.51,15.55,64.01,53.26,80.21,24.86,56.25,74.88,30.6,67.73,54.61,9.93,32.06,3.56,27.58,36.55,1.0,0.88,0.0,1.43,17.51,58.7,57.55,44.22,7.666666666666667,40.03,High,0.0,0.0
Haryana,2007,Landlocked,0,28,2000s,1,1,0,7.83,53189.63,56529.86,5000.0,82.04,54.05,13.46,30.31,59.95,39.18,23.17,57.75,79.43,58.74,15.51,66.33,57.42,79.36,29.88,59.14,72.83,30.96,71.86,56.19,10.75,34.34,4.34,29.5,38.12,0.95,1.67,1.28,1.4,18.87,60.16,53.84,43.74,7.596666666666667,38.48,High,0.0,0.0
Haryana,2008,Landlocked,0,29,2000s,1,1,0,8.43,57674.89,60515.13,5000.0,78.95,61.54,16.19,30.22,63.54,34.69,23.77,63.6,76.16,57.55,12.41,61.26,58.04,81.62,29.18,57.37,79.05,32.54,74.17,54.02,9.29,33.82,4.73,27.46,38.82,1.21,1.57,0.88,1.17,18.62,59.65,51.82,48.45,7.97,43.37,High,0.0,0.0
Haryana,2009,Landlocked,0,30,2000s,1,1,0,8.0,62289.36,65126.15,5000.0,80.8,58.04,14.48,29.1,59.89,32.52,27.06,61.24,79.49,58.24,12.77,60.41,55.54,82.68,29.05,57.75,77.49,30.43,71.05,54.3,7.14,32.02,3.34,29.59,38.65,1.51,0.0,0.08,1.43,18.03,59.86,55.37,44.06,8.086666666666666,41.45,High,0.0,0.0
Haryana,2010,Landlocked,0,31,2010s,1,1,1,7.73,67103.12,70697.79,5000.0,79.79,59.88,15.64,31.24,67.33,39.24,23.16,60.35,77.72,60.33,17.15,64.14,56.65,80.07,35.26,58.94,75.34,28.85,74.57,55.79,10.04,38.83,2.77,26.16,37.52,0.81,1.45,1.03,1.23,19.05,59.49,52.24,42.96,8.053333333333333,41.75,High,0.0,0.0
Haryana,2011,Landlocked,0,32,2010s,1,1,1,6.65,71568.32,75845.49,5000.0,82.06,60.69,13.77,29.62,64.37,38.91,25.56,61.72,78.76,55.23,15.5,63.24,54.27,85.73,41.03,58.48,80.84,29.76,70.49,53.27,9.71,33.58,3.45,31.29,41.91,0.59,0.54,0.78,1.54,19.12,60.21,53.21,47.25,7.460000000000001,41.65,High,0.0,0.0
Haryana,2012,Landlocked,0,33,2010s,1,1,1,7.82,77163.53,81524.72,5000.0,81.91,56.18,14.34,30.85,64.9,35.35,21.22,61.17,77.61,53.38,13.16,64.62,58.35,82.41,37.08,57.97,79.41,32.36,69.43,55.49,11.71,34.0,2.8,22.78,40.29,1.79,0.86,1.2,1.44,17.89,65.08,56.0,47.93,7.400000000000001,41.71,High,0.0,0.0
Haryana,2013,Landlocked,0,34,2010s,1,1,1,8.01,83340.64,87636.88,5000.0,82.51,58.74,12.97,32.01,62.91,35.11,23.67,61.64,75.79,55.28,17.95,66.2,55.6,83.79,39.45,58.83,76.83,32.16,74.54,55.84,9.67,41.91,5.65,30.07,43.38,0.21,0.11,0.76,1.43,21.46,61.5,55.22,51.92,7.493333333333333,43.27,High,0.0,0.0
Haryana,2014,Landlocked,0,35,2010s,1,1,1,7.98,89988.43,94553.02,5000.0,84.56,56.87,12.57,30.52,63.85,37.24,23.97,58.18,78.16,51.91,16.31,67.86,57.39,83.79,42.14,59.08,80.48,33.77,74.77,56.79,9.55,38.69,3.64,25.36,42.74,0.92,1.11,1.42,1.42,19.81,57.8,54.64,49.78,7.936666666666667,44.47,High,0.0,0.0
Haryana,2015,Landlocked,0,36,2010s,1,1,1,8.84,97939.63,103042.42,5000.0,86.36,57.28,12.11,32.44,62.59,37.28,20.61,56.3,81.27,59.21,13.38,66.39,55.5,86.66,43.58,60.02,80.3,32.18,75.11,54.78,9.33,40.16,4.08,28.21,41.19,1.06,0.93,0.01,1.49,20.3,60.77,53.6,48.62,8.276666666666666,44.08,High,0.0,0.0
Haryana,2016,Landlocked,0,37,2010s,1,1,1,8.41,106175.3,111858.85,5000.0,81.63,59.16,13.26,30.59,62.84,35.06,27.79,62.26,80.58,58.24,10.62,69.48,56.12,85.48,47.62,59.73,82.67,31.93,77.95,55.18,10.2,38.54,2.73,30.34,43.01,2.09,0.68,0.29,1.72,20.35,67.1,53.7,48.65,8.410000000000002,44.49,High,0.0,0.0
Haryana,2017,Landlocked,0,38,2010s,1,1,1,7.92,114585.26,122418.94,5000.0,86.6,58.87,14.38,30.09,65.76,36.35,25.74,58.97,83.82,58.79,17.1,66.66,56.87,87.44,52.37,61.48,74.94,33.47,74.88,55.5,9.51,40.64,2.96,29.0,44.68,0.0,2.31,1.1,1.55,20.91,62.02,53.33,50.68,8.389999999999999,44.65,High,0.0,0.0
Haryana,2018,Landlocked,0,39,2010s,1,1,1,8.24,124021.73,131083.7,5000.0,83.77,60.53,9.83,30.57,65.8,38.8,25.02,58.9,86.38,59.58,16.6,62.31,61.36,86.05,52.14,61.68,79.72,34.8,76.44,55.84,8.65,38.58,6.07,28.93,43.02,0.25,1.1,1.02,1.68,20.64,63.56,54.4,54.21,8.19,47.32,High,0.0,0.0
Haryana,2019,Landlocked,0,40,2010s,1,1,1,7.97,133911.12,141358.34,5000.0,77.96,60.23,12.7,29.89,65.22,36.98,26.96,58.64,86.27,57.22,14.78,69.58,54.79,89.1,57.0,61.75,83.99,34.35,75.01,54.8,9.5,37.89,3.49,27.75,41.52,1.54,0.77,0.35,1.31,19.7,62.16,57.55,49.97,8.043333333333335,47.38,High,0.0,0.0
Haryana,2020,Landlocked,0,41,2020s,1,1,1,3.87,139095.38,145504.7,5000.0,77.67,63.1,12.26,30.41,65.44,35.3,30.62,57.73,81.23,55.21,16.64,70.91,60.51,86.18,58.02,61.58,81.82,33.47,81.18,56.34,9.77,42.36,5.25,28.64,45.0,2.21,0.23,1.34,1.59,21.83,67.93,53.67,52.26,6.6933333333333325,45.09,High,0.0,0.0
Haryana,2021,Landlocked,0,42,2020s,1,1,1,6.7,148413.37,155773.2,5000.0,85.59,62.53,7.5,29.98,64.18,35.53,30.21,63.14,84.98,55.61,19.03,64.73,61.37,86.05,58.99,61.75,81.24,33.69,80.52,55.65,10.8,36.75,4.22,29.52,45.38,0.07,1.45,0.56,1.33,20.26,61.57,54.89,56.84,6.18,46.36,High,0.0,0.0
Haryana,2022,Landlocked,0,43,2020s,1,1,1,9.59,162653.07,171375.73,5000.0,90.13,57.94,9.98,30.57,68.21,40.42,27.73,57.9,82.27,55.81,15.0,68.34,58.77,88.85,61.75,61.24,82.66,35.53,74.41,54.89,9.0,36.51,4.41,27.26,45.78,1.68,0.23,0.55,1.18,20.05,68.75,50.96,51.26,6.72,45.14,High,0.0,0.0
Haryana,2023,Landlocked,0,44,2020s,1,1,1,9.14,177520.03,189799.84,5000.0,83.61,61.69,11.47,30.97,65.15,36.99,27.22,55.27,83.46,62.02,15.28,67.61,55.83,89.54,66.43,61.88,85.35,34.14,78.33,56.42,10.09,40.16,3.57,28.92,48.29,1.26,0.05,0.27,1.73,21.27,66.73,53.92,51.54,8.476666666666667,47.2,High,0.0,0.0
Haryana,2024,Landlocked,0,45,2020s,1,1,1,8.35,192340.87,203107.63,5000.0,91.39,63.18,9.63,31.27,66.23,38.03,30.72,62.91,86.02,54.16,13.99,69.76,59.76,88.6,70.1,61.88,81.27,34.55,76.34,53.86,10.11,38.36,2.49,30.26,42.78,0.14,0.0,0.6,1.53,19.95,70.31,55.51,55.89,9.026666666666666,49.7,High,0.0,0.0
Haryana,2025,Landlocked,0,46,2020s,1,1,1,8.24,208185.22,218989.12,5000.0,88.38,61.83,10.96,31.43,67.92,36.17,25.99,57.21,84.87,54.98,16.4,71.55,56.55,88.19,68.66,61.96,84.37,35.97,79.57,55.41,10.72,39.04,3.53,27.11,47.41,0.7,0.46,0.28,1.4,20.59,67.28,50.85,53.97,8.576666666666666,48.87,High,0.0,0.0
Himachal Pradesh,1980,Landlocked,0,1,1980s,0,0,0,5.28,3500.0,3673.29,5000.0,57.53,43.83,23.68,19.04,44.0,20.99,28.69,38.34,61.19,47.9,11.31,47.39,44.85,57.56,4.1,44.67,57.11,17.28,56.88,54.72,7.08,37.18,3.82,26.03,29.93,1.42,1.95,0.93,1.25,17.87,44.85,27.19,35.83,5.28,14.73,Low,0.0,0.0
Himachal Pradesh,1981,Landlocked,0,2,1980s,0,0,0,5.44,3690.43,3914.19,5000.0,50.96,47.51,22.89,19.12,47.62,18.42,30.72,40.16,58.3,42.35,3.88,45.51,41.32,63.66,0.0,42.11,63.32,16.41,59.13,55.16,7.69,35.49,1.98,28.18,26.27,0.09,1.08,1.36,1.0,16.73,42.89,26.67,36.32,5.36,17.28,Low,0.0,0.0
